sport_licence,niveau_etude,revenu_estime_mois,risque_personnel,loyer_mensuel,montant_pret,anciennete_jours,sit_fam_célibataire,sit_fam_divorcé,sit_fam_marié,sit_fam_veuf,region_Auvergne-Rhône-Alpes,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France,age_tranche
1,0.7081788102778006,0.9890990304451304,1.2441055818103532,1.0,0.7655620852582034,1.3392224464927165,0,0,1,0,1,0,0,0,0,0,0,0,0
1,-1.402427618128122,-0.9874150473889955,0.5201991569236122,0.5190110867944494,0.2614732433762741,1.151745041911327,0,1,0,0,0,0,0,0,0,0,0,1,1
0,1.411714286413108,-0.8920150699595293,-0.7552550202577889,0.5190110867944494,0.194110271546287,-0.250863688660546,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0.7081788102778006,0.0030101728332825,-0.4450094095920428,1.0,0.0,-1.7159648874262157,1,0,0,0,0,0,0,0,1,0,0,0,3
0,0.0046433341424929,-0.9752732320797908,-1.0999723654419515,0.5190110867944494,0.4369093196318492,-1.174363496413314,1,0,0,0,0,0,0,0,1,0,0,0,2
1,1.411714286413108,-0.5867351421852368,-1.4446897106261138,0.2690886703061494,0.0,-1.1986661229331237,0,0,0,1,0,0,0,1,0,0,0,0,3
1,1.411714286413108,-0.964865961814758,-1.1344440999603675,0.1483629542339049,0.0,0.4330816576826694,0,0,1,0,0,0,1,0,0,0,0,0,2
1,-0.6988921419928146,-1.0793459347301178,-0.5484246131472915,0.1226454390226305,0.1372450877945881,1.240276038519205,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0.7081788102778006,-0.0126007325642665,-1.4446897106261138,0.4435017916837017,0.0,-0.9608475634178432,0,0,1,0,0,0,0,0,0,0,0,1,3
1,0.0046433341424929,-1.3560058692755703,-0.2381790024815453,0.1035222818114042,0.3774958153195363,1.5492665756996429,1,0,0,0,0,0,0,0,0,0,0,1,3
1,0.0046433341424929,1.0688881024770478,0.623614360478861,0.1246251893893845,0.0,0.413986736845676,0,0,1,0,1,0,0,0,0,0,0,0,1
0,-1.402427618128122,-1.0784786622080318,1.2441055818103532,0.1258247757389192,0.0,0.7611671157001001,0,0,1,0,0,0,0,0,0,0,1,0,2
0,0.0046433341424929,-0.9110950654454224,0.0720666081842009,0.5190110867944494,0.0,1.089252573717531,0,1,0,0,0,0,1,0,0,0,0,0,1
0,0.7081788102778006,1.0359317466377775,-1.3757462415892816,0.3441194776460402,0.0,0.4452329709425742,0,0,0,1,0,0,1,0,0,0,0,0,0
0,0.0046433341424929,-0.6708605768275845,1.6577663960313482,0.4432828455304105,0.096940844455924,0.4330816576826694,1,0,0,0,1,0,0,0,0,0,0,0,3
1,-1.402427618128122,1.239740789328001,-1.4446897106261138,0.1708703494384454,0.5534896785588659,0.6205590622640583,1,0,0,0,0,1,0,0,0,0,0,0,1
1,0.7081788102778006,0.5173027784303149,1.6232946615129318,0.1115701883071595,0.4907807608814249,-0.1484454768984909,0,1,0,0,0,0,0,0,0,0,0,1,2
0,-1.402427618128122,-1.037716853669987,0.8993882366261908,0.5190110867944494,0.0,-0.653592928131678,1,0,0,0,1,0,0,0,0,0,0,0,3
0,0.7081788102778006,-0.8061550902730095,0.0375948736657846,0.5334328659724393,0.5273549453052413,-1.316707451743628,1,0,0,0,0,0,0,0,0,0,1,0,1
0,0.7081788102778006,0.4834791500689586,1.3130490508471857,0.0924354873620163,0.0,1.453791971514676,1,0,0,0,0,0,0,0,0,0,0,1,1
0,0.7081788102778006,-0.767995099301223,-0.7207832857393729,1.0,0.0,-1.4798822298052072,0,0,1,0,1,0,0,0,0,0,0,0,2
0,1.411714286413108,-0.6127533178478186,-0.8586702238130378,0.5190110867944494,0.5009105495347768,-0.5720055391008884,0,1,0,0,0,0,0,0,0,0,1,0,3
0,0.0046433341424929,0.0394356187608969,1.6232946615129318,0.8076044347177798,0.0541726938722151,-0.1588608882641236,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0.0046433341424929,-0.4297588156876604,0.0375948736657846,0.5190110867944494,0.0,-0.9157141141667682,0,0,0,1,0,0,0,1,0,0,0,0,2
1,-0.6988921419928146,-1.578027634929601,-1.4102179761076978,1.0,0.0,1.6187026514705276,0,1,0,0,0,0,0,0,0,0,0,1,3
1,-1.402427618128122,0.5008246005106798,0.209953546257866,0.0984844039344893,0.3090365502635063,-1.4712027203338467,1,0,0,0,0,0,0,1,0,0,0,0,3
0,-0.6988921419928146,1.3620262149421354,0.795973033070942,0.5535426276424329,0.0,1.176047668431137,0,0,0,1,0,0,0,1,0,0,0,0,2
0,1.411714286413108,0.4652664271051514,-1.5481049141813628,0.5190110867944494,0.4051400430054591,-0.2890535303345327,0,0,1,0,1,0,0,0,0,0,0,0,0
1,-0.6988921419928146,0.4427173415309139,0.3133687498131144,1.0,0.3455009795409965,-0.4070948591450369,0,0,1,0,1,0,0,0,0,0,0,0,0
1,-0.6988921419928146,-0.5537787863459667,0.7615012985525257,0.5717655660037037,0.4572587447859624,0.0112574973745441,0,1,0,0,0,0,0,0,0,0,1,0,3
0,1.411714286413108,0.9257881363328482,-1.6515201177366114,0.4638222264976792,0.0171716419764006,-1.144853164210688,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0.7081788102778006,0.4383809789204836,0.6925578295156931,0.1319275630696712,0.2316816447406123,-0.1744840053125727,0,0,1,0,0,0,1,0,0,0,0,0,1
1,-1.402427618128122,-1.652613071829002,-0.4105376750736265,0.4701805151391259,0.0,0.629238571735419,0,0,1,0,0,0,0,0,0,1,0,0,2
1,-1.402427618128122,-0.8425805362006239,1.0028034401814396,0.5190110867944494,0.0,-0.3255074701142472,0,0,0,1,0,0,0,0,0,0,1,0,1
1,-1.402427618128122,-0.3768551918404108,-1.0999723654419515,1.0,0.3539511325356708,0.7576953119115558,0,1,0,0,0,0,0,0,0,0,1,0,3
0,-1.402427618128122,0.0420374363271551,1.2785773163287697,0.5190110867944494,0.0,-0.4904181500700986,0,0,1,0,0,0,0,0,0,0,1,0,1
1,0.0046433341424929,-0.888545979871185,0.3478404843315307,0.1177624395757677,0.3629799481149676,1.6759874139815074,0,1,0,0,0,1,0,0,0,0,0,0,0
1,-0.6988921419928146,0.6473936567432236,-0.2726507369999616,0.0768735720641639,0.1281614901854601,-1.2264405532414775,1,0,0,0,0,0,0,0,1,0,0,0,3
0,0.0046433341424929,-1.4965040178535116,-1.720463586773444,0.0509655852432601,0.0,-0.5129848746956363,0,0,0,1,0,0,0,0,1,0,0,0,3
0,1.411714286413108,-0.8078896353171816,0.2788970152946982,0.1316062624756499,0.4742305274300655,-0.2838458246517163,1,0,0,0,0,1,0,0,0,0,0,0,3
1,0.7081788102778006,-1.6005767205038386,0.7270295640341095,0.5600856160265507,0.4748375799616908,-1.2785176100696414,0,0,1,0,0,0,0,0,0,0,1,0,1
0,0.0046433341424929,0.5962245779401462,0.5546708914420284,0.4633067987782881,0.0,1.4451124620433156,0,0,0,1,0,0,0,0,1,0,0,0,2
0,-1.402427618128122,0.9049735958027828,-1.0999723654419515,1.0,0.0159250534466913,-1.2090815342987564,0,0,1,0,0,1,0,0,0,0,0,0,1
0,1.411714286413108,0.7835554427107346,0.3478404843315307,1.0,0.5459318706318806,0.1223552186079598,0,0,0,1,0,0,0,0,1,0,0,0,2
0,-1.402427618128122,0.4921518752898192,-0.203707267963129,0.1478482960967749,0.1701535961338281,0.6518052963609565,0,0,0,1,0,0,0,0,0,0,1,0,2
1,-1.402427618128122,-0.289260667109719,0.5201991569236122,1.0,0.0,-0.5806850485722489,0,0,1,0,0,0,0,0,0,0,0,1,0
0,-0.6988921419928146,-1.2155077206976288,-1.5481049141813628,0.90380221735889,0.0,-1.257686787338376,1,0,0,0,0,0,0,0,1,0,0,0,1
1,-0.6988921419928146,2.178129658225116,0.2788970152946982,1.0,0.0,1.5301716548626494,0,1,0,0,0,1,0,0,0,0,0,0,2
1,1.411714286413108,-0.8677314393411196,-0.1347637989262965,0.0929674611000216,0.4795035842086969,1.2177093138936677,1,0,0,0,0,0,0,0,0,0,1,0,1
0,-0.6988921419928146,0.8381936116021563,0.0031231391473683,0.1702123566051802,0.0,1.5510024775939149,1,0,0,0,0,0,0,1,0,0,0,0,2
1,-0.6988921419928146,0.1027465128731792,1.1751621127735206,0.1336985642480941,0.0,1.6516847874616978,1,0,0,0,0,0,1,0,0,0,0,0,2
1,0.7081788102778006,0.8433972467346726,1.1751621127735206,0.7295268512060797,0.5963571982853796,-0.2543354924490903,0,0,0,1,0,1,0,0,0,0,0,0,2
0,-0.6988921419928146,-0.8954841600478735,1.106218643736688,1.0,0.1429921696500921,1.122234709708701,0,1,0,0,0,0,0,0,0,1,0,0,3
1,-1.402427618128122,0.8295208863812957,0.0720666081842009,0.5190110867944494,0.0,1.151745041911327,1,0,0,0,0,0,0,1,0,0,0,0,1
1,0.0046433341424929,-0.9249714257987994,-0.1347637989262965,0.5190110867944494,0.0,0.6361821793125074,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0046433341424929,-0.7957478200079768,0.0031231391473683,0.5190110867944494,0.5536327407369751,-1.3097638441665396,0,0,0,1,0,1,0,0,0,0,0,0,1
0,0.0046433341424929,-0.3352261107802801,1.2785773163287697,1.0,0.0,0.0129933992688162,0,0,1,0,1,0,0,0,0,0,0,0,3
0,-1.402427618128122,-0.1609043338409824,1.1406903782551043,0.5190110867944494,0.0,-0.1449736731099467,0,0,1,0,0,0,0,0,1,0,0,0,3
0,-0.6988921419928146,-1.7514821393468127,-0.2381790024815453,0.5190110867944494,0.0,0.3219839364492536,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1.411714286413108,2.6681386332037387,-1.5136331796629463,0.8076044347177798,0.0,-1.1188146357966062,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1.411714286413108,-0.6283642232453677,1.485407723439267,0.5190110867944494,0.0,0.1345065318678646,1,0,0,0,0,0,0,0,0,0,0,1,3
0,-0.6988921419928146,0.2232973934431412,1.6922381305497645,0.5190110867944494,0.0,-0.2716945113918115,1,0,0,0,0,1,0,0,0,0,0,0,3
1,1.411714286413108,0.5485245892254129,-0.6863115512209566,0.1335994805319737,0.0158320465432071,-1.3531613915233425,0,0,1,0,0,1,0,0,0,0,0,0,2
1,1.411714286413108,0.9119117759794712,0.5201991569236122,0.3805992159880714,0.2516322439835919,1.5891923192679014,0,0,0,1,0,0,0,0,0,1,0,0,3
1,0.0046433341424929,-1.727198508728403,-0.1002920644078804,0.6393883744979678,0.0808712234472431,-0.0946325181760552,0,1,0,0,0,1,0,0,0,0,0,0,3
0,-0.6988921419928146,0.4314427987437951,-0.203707267963129,0.3805066737211706,0.0,1.1968784911624022,0,1,0,0,0,0,0,0,1,0,0,0,1
1,0.7081788102778006,-1.661285797049863,0.1410100772210334,0.0922681032202207,0.0,-1.2976125309066346,1,0,0,0,0,0,1,0,0,0,0,0,3
0,0.0046433341424929,-0.8425805362006239,-1.6859918522550277,0.5339232822683437,0.0,0.1865835886960282,0,0,0,1,0,0,0,1,0,0,0,0,2
1,-1.402427618128122,1.265758964990583,0.9683317056630234,0.2807882446309612,0.0,-1.0181323259288233,0,0,0,1,1,0,0,0,0,0,0,0,1
0,0.7081788102778006,1.2735644176893577,-0.5139528786288754,0.4746925759361247,0.2934139767770283,0.1171475129251434,1,0,0,0,1,0,0,0,0,0,0,0,2
1,-0.6988921419928146,1.1061808209267483,1.4509359889208508,0.0934513359467064,0.0,-0.5772132447837047,0,0,1,0,0,0,0,0,0,0,0,1,0
0,-1.402427618128122,1.7236788566520214,-0.617368082184124,0.1286693441716168,0.0813442871551418,1.0580063396206327,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.7081788102778006,-1.1175059257019042,1.071746909218272,0.1090247949784757,0.1626316563078789,-0.4157743686163975,0,0,1,0,0,0,1,0,0,0,0,0,0
1,-1.402427618128122,0.6586681995303423,1.519879457957683,0.5190110867944494,0.0204314340723676,0.5771615149072553,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0.0046433341424929,-1.0186368581840937,0.8304447675893583,1.0,0.0,0.2317170379471033,0,0,0,1,0,0,1,0,0,0,0,0,1
1,-1.402427618128122,0.3082901006075749,-1.617048383218195,1.0,0.0,-1.0945120092767966,0,1,0,0,1,0,0,0,0,0,0,0,3
1,-0.6988921419928146,0.9960372106218188,-0.7552550202577889,1.0,0.5091917889046974,0.2438683512070082,1,0,0,0,0,0,0,0,0,1,0,0,2
1,1.411714286413108,0.9648153998267208,1.5888229269945155,0.4573234890935764,0.1351823573002117,0.2369247436299197,0,0,1,0,0,0,0,0,1,0,0,0,3
1,1.411714286413108,-0.9666005068589302,-1.6515201177366114,0.4654117986580409,0.4487083245492326,-0.6154030864576914,0,0,1,0,0,1,0,0,0,0,0,0,2
1,0.7081788102778006,-0.5095478877195777,0.1065383427026172,0.2640400182775787,0.2387725548030809,1.524963949179833,0,0,0,1,0,0,1,0,0,0,0,0,0
1,0.0046433341424929,-1.231985898617264,0.1754818117394497,0.626398980303504,0.0,1.1500091400170551,0,0,1,0,0,0,0,1,0,0,0,0,2
1,0.7081788102778006,0.0012756277891104,0.2788970152946982,0.0614511435511411,0.0,0.4313457557883972,0,0,1,0,0,0,0,0,0,0,1,0,3
1,-0.6988921419928146,1.1556153546856536,1.485407723439267,0.4596580168827108,0.1685101430620893,1.7193849613383103,0,0,1,0,0,0,0,0,0,1,0,0,2
1,0.7081788102778006,-1.5832312700621174,-0.1347637989262965,0.1510526442365503,0.0253060444630185,0.9694753430127544,0,0,1,0,0,0,0,0,0,1,0,0,0
0,-1.402427618128122,0.0923392426081465,-0.3071224715183779,1.0,0.0,-1.5024489544307449,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0046433341424929,-0.454909718828156,-0.6518398167025403,0.1164858950001202,0.0,-0.8775242724927815,0,0,0,1,0,1,0,0,0,0,0,0,2
0,0.7081788102778006,0.055046524158446,0.3133687498131144,0.5190110867944494,0.0020335113965852,1.537115262439738,0,0,1,0,0,0,0,1,0,0,0,0,1
0,0.7081788102778006,-1.0593986667221384,1.071746909218272,0.0834977513768307,0.1555478194027472,-1.5024489544307449,0,0,1,0,0,0,0,1,0,0,0,0,1
0,0.7081788102778006,-0.3092079351176983,1.1406903782551043,1.0,0.0,1.0302319093122787,0,0,0,1,0,1,0,0,0,0,0,0,0
1,-0.6988921419928146,-0.1305497955679704,-1.47916144514453,0.5190110867944494,0.0,-1.17089169262477,1,0,0,0,0,0,1,0,0,0,0,0,1
0,-1.402427618128122,-0.9093605204012504,-0.7897267547762052,1.0,0.0,0.9694753430127544,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0.7081788102778006,-0.5980096849723556,-1.2378593035156165,0.1056165075395012,0.5062900382576742,-1.37572811614888,0,0,0,1,0,0,0,0,0,0,0,1,1
0,0.7081788102778006,-0.1470279734876055,-0.3760659405552102,0.5190110867944494,0.2985037775011268,0.5042536353478263,0,0,1,0,0,0,0,1,0,0,0,0,1
0,0.7081788102778006,-0.4869988021453402,-0.1002920644078804,0.1035395974122796,0.0,-1.3670486066775194,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.7081788102778006,0.205084670479334,0.9683317056630234,1.0,0.0,0.4973100277707378,0,0,1,0,0,0,1,0,0,0,0,0,3
0,-1.402427618128122,-0.9501223289392952,0.0375948736657846,0.0859190495659075,0.0,-1.4746745241223909,0,1,0,0,1,0,0,0,0,0,0,0,1
1,0.7081788102778006,0.3039537379971446,1.5888229269945155,1.0,0.0,1.3843558957437914,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1.411714286413108,0.8407954291684144,-1.4446897106261138,0.1056549866525576,0.5890249342540672,0.4209303444227645,0,0,1,0,0,0,0,1,0,0,0,0,2
0,-0.6988921419928146,-0.4531751737839839,-0.3071224715183779,0.0538322791659652,0.0,-1.4955053468536563,0,1,0,0,0,0,0,0,0,1,0,0,0
0,-1.402427618128122,-0.4445024485631234,-0.5139528786288754,0.6183708905509728,0.0,-1.5666773245188133,0,0,0,1,0,1,0,0,0,0,0,0,0
1,0.0046433341424929,0.7982990755861976,-0.8241984892946215,1.0,0.577424050155682,0.745543998651651,0,1,0,0,0,0,1,0,0,0,0,0,2
0,0.0046433341424929,0.235439208752346,0.4512556878867796,0.5190110867944494,0.0,1.1500091400170551,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0.0046433341424929,1.3550880347654468,-0.5139528786288754,0.3731283037925975,0.0,0.8514340142022504,0,1,0,0,0,0,0,0,1,0,0,0,3
0,-1.402427618128122,-0.7601896466024485,0.4512556878867796,1.0,0.0,0.1553373545991301,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0.7081788102778006,1.3759025752955123,1.106218643736688,0.1790298453620644,0.8726605909133396,1.6204385533647996,1,0,0,0,0,0,0,0,1,0,0,0,3
1,0.7081788102778006,-0.3005352098968377,-0.2726507369999616,0.2980355450806858,0.5004305036128138,-1.6534724192324193,1,0,0,0,0,0,0,0,0,0,0,1,2
0,0.0046433341424929,-0.3872624621054435,-1.3757462415892816,0.0919612322935956,0.0,1.2142375101051237,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0.7081788102778006,1.31259168118323,1.2441055818103532,0.5190110867944494,0.0696563988153472,0.3306634459206142,0,0,1,0,1,0,0,0,0,0,0,0,3
0,0.0046433341424929,0.2900773776437677,-1.4102179761076978,0.5190110867944494,0.0221952553190599,-1.478146327910935,0,1,0,0,0,0,0,0,0,0,0,1,3
0,-0.6988921419928146,-1.7514821393468127,-1.3757462415892816,1.0,0.0,0.3289275440263421,0,0,0,1,0,1,0,0,0,0,0,0,2
1,1.411714286413108,0.0377010737167248,0.7615012985525257,0.146538082297203,0.0,-0.379320428836683,0,0,1,0,0,0,0,0,1,0,0,0,2
1,-1.402427618128122,-0.5954078674060974,-0.0658203298894641,0.1454144921959548,0.0,0.5997282395327929,1,0,0,0,0,0,0,1,0,0,0,0,0
1,1.411714286413108,-0.708153295277285,-0.4105376750736265,0.5528669344171617,0.5794771787333604,0.2577555663611852,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1.411714286413108,2.789123150034744,0.1065383427026172,1.0,0.8406761806873452,-0.150181378792763,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1.411714286413108,-0.3083406625956122,0.4857274224051959,0.1146388975734109,0.3045054971774237,0.5684820054358948,0,0,1,0,0,1,0,0,0,0,0,0,0
0,1.411714286413108,-0.3404297459127964,-1.2723310380340327,0.1226367812221928,0.2613929288638068,0.1848476868017561,0,1,0,0,1,0,0,0,0,0,0,0,1
0,1.411714286413108,0.1998810353468176,-0.0658203298894641,0.5190110867944494,0.0,0.0234088106344489,1,0,0,0,0,1,0,0,0,0,0,0,2
0,0.7081788102778006,1.0853662803966828,-0.0658203298894641,0.4491620692143046,0.6770050725655286,0.8826802482991485,0,0,1,0,0,1,0,0,0,0,0,0,1
1,-0.6988921419928146,-1.623125806078076,1.2441055818103532,0.5190110867944494,0.0,1.0423832225721836,0,0,1,0,0,0,0,0,0,0,1,0,2
0,-1.402427618128122,-0.2068697775115434,1.485407723439267,0.6562960967749693,0.0,-0.6987263773827531,0,0,1,0,0,1,0,0,0,0,0,0,1
1,-1.402427618128122,-0.8920150699595293,0.2444252807762819,1.0,0.0,0.0806935731454289,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0.7081788102778006,-0.7489151038153297,-1.2033875689972002,0.7114066520766696,0.0,1.577041006007997,0,0,1,0,0,0,0,0,1,0,0,0,3
1,1.411714286413108,1.2891753230869063,-1.306802772552449,1.0,1.0,-1.1535326736820486,0,1,0,0,0,0,0,0,0,0,0,1,2
1,0.7081788102778006,-0.828704175847247,1.4509359889208508,0.5190110867944494,0.5631430115626955,0.4764792050394723,0,0,1,0,0,0,0,0,0,0,1,0,1
1,-1.402427618128122,0.1096846930498676,-0.0313485953710478,1.0,0.0740324703419564,0.7629030175943722,0,0,0,1,0,0,0,0,0,0,1,0,2
0,0.0046433341424929,-0.6708605768275845,-0.3760659405552102,0.7264896948125346,0.5437449853170926,0.6622207077265893,0,0,0,1,0,0,0,0,0,0,0,1,1
1,1.411714286413108,0.5866845801971995,0.2788970152946982,1.0,0.2874967354711933,1.7002900405013173,0,0,0,1,1,0,0,0,0,0,0,0,2
0,1.411714286413108,0.4383809789204836,-0.2381790024815453,0.1613910199369904,0.1072669525572536,1.6742515120872354,0,1,0,0,1,0,0,0,0,0,0,0,2
1,-1.402427618128122,0.954408129561688,0.2788970152946982,0.5190110867944494,0.0,-1.2056097305102125,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1.411714286413108,-0.5858678696631509,1.3130490508471857,0.5190110867944494,1.0,-0.811560000510441,0,0,0,1,0,0,0,0,0,0,0,1,1
1,0.0046433341424929,1.9292224443864172,-0.7897267547762052,1.0,0.1565301501652513,-0.4661155235502889,0,1,0,0,0,0,1,0,0,0,0,0,3
0,0.7081788102778006,-0.6561169439521215,-1.720463586773444,0.4510664005194679,0.0,-0.870580664915693,0,0,1,0,0,0,0,0,0,1,0,0,1
0,-0.6988921419928146,-1.158267734239949,0.7270295640341095,0.094245929631322,0.0,-1.4104461540343225,0,1,0,0,0,0,0,1,0,0,0,0,3
0,0.0046433341424929,0.0160192606645733,1.4164642544024346,0.142188018566172,0.3151577304647584,1.71070545186695,0,0,0,1,0,0,0,0,0,0,1,0,1
1,-0.6988921419928146,0.2527846591940672,0.1410100772210334,0.5190110867944494,0.0,1.0805730642461702,1,0,0,0,0,0,0,0,0,0,0,1,2
0,-1.402427618128122,0.4817446050247865,0.5891426259604448,1.0,0.3679118492861696,0.802828761162631,0,0,1,0,0,0,0,0,0,0,1,0,1
0,-0.6988921419928146,-0.513884250330008,0.0720666081842009,0.5190110867944494,0.0,-1.0910402054882522,1,0,0,0,0,0,0,1,0,0,0,0,1
1,0.7081788102778006,0.5112318707757124,-1.0655006309235353,0.4533499434838026,0.8220006075637293,0.4730074012509281,0,0,0,1,0,0,0,0,1,0,0,0,2
0,1.411714286413108,0.6343845689119327,0.1065383427026172,0.1258709506745869,0.4472395414081282,-0.2716945113918115,0,0,1,0,0,0,1,0,0,0,0,0,2
1,-1.402427618128122,-0.2424279509170718,-0.5484246131472915,1.0,0.0,-1.4798822298052072,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0.7081788102778006,-1.7514821393468127,-1.5481049141813628,0.7263465525119648,0.1450718624805944,0.341078857286247,0,0,1,0,1,0,0,0,0,0,0,0,2
1,-0.6988921419928146,-1.5216549209940071,0.0031231391473683,0.6333840936966403,0.0,1.7072336480784056,1,0,0,0,0,0,1,0,0,0,0,0,2
1,-1.402427618128122,-1.71245487585294,1.106218643736688,0.0892186335104975,0.038033056974892,-0.5199284822727247,0,0,1,0,0,1,0,0,0,0,0,0,2
0,0.0046433341424929,-0.3447661085232267,0.3133687498131144,1.0,0.2670309070606594,-1.6899263590121338,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0.0046433341424929,1.314326226227402,0.3478404843315307,0.1070912195473894,0.0061566325243688,-1.1465890661049605,0,0,1,0,1,0,0,0,0,0,0,0,0
0,-0.6988921419928146,-1.4973712903755976,0.0031231391473683,0.1014001587263413,0.0,-0.2039943375151988,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0.7081788102778006,0.2562537492824114,-1.0310288964051189,0.5190110867944494,0.128594356191985,-0.1362941636385861,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-1.402427618128122,0.3716009947198571,1.4509359889208508,0.5190110867944494,0.2006233662359211,0.0459755352599865,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0.0046433341424929,-0.1340188856563146,1.554351192476099,0.5190110867944494,0.0,0.4660637936738396,0,0,1,0,0,0,0,0,0,0,0,1,3
0,0.0046433341424929,-0.9110950654454224,1.1406903782551043,1.0,0.1315727200320129,0.9955138714268364,0,0,1,0,0,1,0,0,0,0,0,0,1
1,-0.6988921419928146,-0.9761405046018768,-1.3757462415892816,0.5190110867944494,0.3874015301129945,0.8687930331449716,0,0,0,1,0,0,0,0,0,1,0,0,2
0,1.411714286413108,0.654331836919912,-0.4105376750736265,0.6306551549986773,0.0,-0.9313372312152172,1,0,0,0,0,0,0,0,1,0,0,0,2
0,-0.6988921419928146,1.5450207171022936,-0.203707267963129,0.5190110867944494,0.4835285910453513,0.2803222909867227,0,0,1,0,0,0,0,1,0,0,0,0,2
0,1.411714286413108,2.3645932504736185,-0.0658203298894641,0.7251167600586806,0.7308200030057413,0.7924133497969983,0,0,1,0,0,0,0,0,1,0,0,0,3
0,-1.402427618128122,-0.5164860678962662,-1.6515201177366114,0.5190110867944494,0.1115201670472139,1.6586283950387863,0,0,1,0,0,0,0,0,0,0,0,1,3
1,-0.6988921419928146,0.4557264293622047,0.6925578295156931,0.6438500276568625,0.0,1.3322788389156277,1,0,0,0,0,1,0,0,0,0,0,0,1
0,1.411714286413108,-0.559849694000569,0.5891426259604448,0.0717895192515812,0.6297488935645427,0.8930956596647812,0,0,0,1,1,0,0,0,0,0,0,0,2
1,0.0046433341424929,1.4140625662672988,-0.203707267963129,0.1299247252350833,1.0,-1.7194366912147598,0,0,1,0,0,0,0,0,0,0,0,1,3
0,0.7081788102778006,-0.3300224756477637,0.3133687498131144,0.4586360116399317,0.0,0.4261380501055808,0,1,0,0,0,0,1,0,0,0,0,0,2
1,0.7081788102778006,-0.7116223853656292,0.4857274224051959,0.5190110867944494,0.0,0.6778438247750384,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0.7081788102778006,-0.1132043451262492,-1.5136331796629463,0.7114066520766696,0.4991527043357513,-1.163948085047681,0,0,1,0,0,1,0,0,0,0,0,0,2
1,-1.402427618128122,-0.4141479102901113,-1.0655006309235353,0.5300288112359011,0.0,-0.4331333875591187,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1.411714286413108,0.9847626678347,0.1065383427026172,0.1644885885380342,0.0,-0.3393946852684242,0,1,0,0,0,0,0,0,0,1,0,0,3
1,-1.402427618128122,-0.0082643699538362,-0.9620854273682866,1.0,0.0,-0.6223466940347798,0,0,1,0,0,0,0,0,1,0,0,0,3
1,0.7081788102778006,0.3299719136597264,0.795973033070942,0.0679425699237632,0.8516671482080971,-0.8358626270302506,0,0,1,0,0,0,0,0,0,1,0,0,3
0,-1.402427618128122,-1.7514821393468127,-1.6859918522550277,0.5190110867944494,0.0,-1.2819894138581855,0,0,0,1,0,1,0,0,0,0,0,0,2
0,0.7081788102778006,-1.0559295766337942,-0.4105376750736265,0.1302594935186744,0.588546313152997,0.2004708038502052,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-1.402427618128122,-0.2042679599452853,-1.5481049141813628,0.5190110867944494,0.0,1.0666858490919933,0,0,0,1,0,0,0,1,0,0,0,0,2
0,-0.6988921419928146,-0.035149818138504,-1.4446897106261138,0.5421599288136408,0.3310747547453464,1.1847271779024977,0,0,0,1,0,0,0,0,0,0,1,0,3
0,-1.402427618128122,0.2120228506560225,-0.5484246131472915,0.1225781005747817,0.0,-1.101455616853885,0,0,1,0,0,0,1,0,0,0,0,0,2
1,0.0046433341424929,-0.1218770703471098,1.4164642544024346,0.0805502513167071,0.0,0.4035713254800433,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1.411714286413108,-1.352536779187226,0.1754818117394497,0.5190110867944494,0.0,-0.0130451291452655,0,0,1,0,0,0,0,1,0,0,0,0,0
1,-0.6988921419928146,1.209386251054989,-1.1344440999603675,1.0,0.0,0.471271499356656,0,0,1,0,0,0,0,0,0,1,0,0,2
1,0.7081788102778006,-0.1071334374716468,1.1406903782551043,0.3753002573290686,0.9194704530926324,0.99030616574402,1,0,0,0,0,0,0,0,0,0,0,1,0
